header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,error
Kopvoornvijver 18,2492 ML Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42546260-kopvoornvijver-18/?navigateSource=resultlist,20220131_201157,"€ 495,000 kosten koper","€ 3,300    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2000,Shed roof covered with asphalt roofing,Living area150 m²Exterior space attached to the building5 m²External storage space9 m²,150 m²,5 m²,9 m²,162 m²,482 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Skylight, mechanical ventilation, flue and TV via cable",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2011, in ownership)",162 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,"68 m² (12 meter deep and 5,66 meter broad)",Located at the northeast accessible via the rear,Balcony present,Detached wooden storage,Electricity,no
