header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Broekslootkade 120,2516 XK Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-88044798-broekslootkade-120/?navigateSource=resultlist,20220131_223909,"€ 425,000 kosten koper","€ 3,320    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1998,With carpets and curtains,Flat roof covered with asphalt roofing,Living area128 m²External storage space3 m²,128 m²,3 m²,110 m²,433 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Mechanical ventilation, TV via cable and solar panels",B        What does this mean?,Double glazing and completely insulated,CH boiler and partial floor heating,CH boiler,"Remeha (gas-fired combination boiler from 2011, in ownership)",110 m²,Ownership encumbered with long-term leaset,Bought off for eternity,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,"45 m² (0,09 meter deep and 0,05 meter broad)",Located at the northwest accessible via the rear,Detached brick storage,Electricity,"Paid parking, public parking and resident's parking permits",no
