header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Balcony/roof garden,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Overtoom 256 A,1054 JA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42588891-overtoom-256-a/?navigateSource=resultlist,20220131_000925,"€ 750,000 kosten koper","€ 8,242    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 80 per month,3 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1904,Living area91 m²Exterior space attached to the building12 m²,91 m²,12 m²,221 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,1st floor,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2016, in ownership",Full ownership,Balcony present,Yes,Yes,Yes,Yes,No,Yes,no
