header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oranjelaan 88,3312 GJ Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/appartement-42695440-oranjelaan-88/?navigateSource=resultlist,20220128_021229,"€ 225,000 kosten koper","€ 3,000    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 122.05 per month,Apartment with shared street entrance (apartment),Resale property,1955,Flat roof covered with asphalt roofing,Living area75 m²Exterior space attached to the building10 m²External storage space6 m²,75 m²,10 m²,6 m²,250 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,4 stories,3rd floor,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2009, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Public parking,No,Yes,Yes (€ 122.05 per month),No,Yes,No,no
