header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ferguutstraat 1 2,1055 SV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42675236-ferguutstraat-1-2/?navigateSource=resultlist,20220130_183151,"€ 375,000 kosten koper","€ 7,075    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (53 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 100.00 per month,Upstairs apartment (apartment),Resale property,1931-1944,Flat roof,Living area53 m²Other space inside the building1 m²Exterior space attached to the building9 m²,53 m²,1 m²,9 m²,176 m³,3 rooms (2 bedrooms),1 bathroom,Bath and toilet,1 story,3rd floor,"Mechanical ventilation, passive ventilation system and TV via cable",E        What does this mean?,CH boiler,CH boiler,"Nefit Proline (gas-fired combination boiler from 2016, in ownership)",Municipal ownership encumbered with long-term leaset,€ 538 per year with option to purchase,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
