header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Oude Staat 12,6118 AW Nieuwstadt        ,https://www.funda.nl/en/koop/nieuwstadt/huis-42685593-oude-staat-12/?navigateSource=resultlist,20220129_093204,"€ 490,000 kosten koper","€ 2,279    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 490,000) is calculated by dividing the asking price of the home by the living area (215 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 17, 2022",Available,Available in consultation,"Converted farmhouse, semi-detached residential property",Resale property,1920,Combination roof covered with roof tiles,Living area215 m²Other space inside the building64 m²Exterior space attached to the building15 m²,215 m²,64 m²,15 m²,430 m²,730 m³,10 rooms (6 bedrooms),2 bathrooms and 1 separate toilet,2 showers and toilet,2 stories,"Air conditioning, skylight and smart home",G        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler and partial floor heating,CH boiler,"Remeha CW5 (gas-fired combination boiler from 2021, in ownership)",430 m²,Full ownership,In center and in residential district,Back garden and location,187 m² (11 meter deep and 17 meter broad),Located at the southwest,Parking on private property and public parking,no
