header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Vlier 13,8355 EH Giethoorn        ,https://www.funda.nl/en/koop/giethoorn/huis-88041504-vlier-13/?navigateSource=resultlist,20220130_143800,"€ 280,000 kosten koper","€ 2,295    The asking price per m² (€ 280,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Under offer,Available in consultation,"Single-family home, row house",Resale property,2014,Gable roof covered with roof tiles,Living area122 m²External storage space6 m²,122 m²,6 m²,136 m²,439 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Optical fibre and mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler from 2014, in ownership",136 m²,Full ownership,Back garden and front garden,"58 m² (10,5 meter deep and 5,5 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Electricity,Public parking,no
