header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Dirkslandstraat 6,3086 CK Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42549877-dirkslandstraat-6/?navigateSource=resultlist,20220130_155312,"€ 375,000 kosten koper","€ 3,000    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2008,Gable roof covered with roof tiles,Living area125 m²Other space inside the building7 m²Exterior space attached to the building1 m²,125 m²,7 m²,1 m²,104 m²,466 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Alarm installation, skylight, mechanical ventilation, rolldown shutters and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and heat recovery unit,CH boiler,"Remeha (gas-fired combination boiler from 2008, in ownership)",104 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  27-03-2107),Paid until 27-03-2058,Alongside a quiet road and in residential district,Back garden and front garden,"49 m² (9,09 meter deep and 5,38 meter broad)",Located at the south accessible via the rear,Attached brick storage,Electricity,Parking place,Public parking,no
