header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Reinwardtstraat 81,2522 AB Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42535331-reinwardtstraat-81/?navigateSource=resultlist,20220129_205922,"€ 210,000 kosten koper","€ 2,917    The asking price per m² (€ 210,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 120.00 per month,Upstairs apartment (apartment),Resale property,1932,Protected townscape or village view (permit needed for alterations),Flat roof,Living area72 m²Exterior space attached to the building6 m²,72 m²,6 m²,253 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,3rd floor,Passive ventilation system and TV via cable,G        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"2003, in ownership",Full ownership,In residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 120.00 per month),Yes,Yes,Yes,no
