header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Purmerstraat 13,5628 HE Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42674986-purmerstraat-13/?navigateSource=resultlist,20220201_013039,"€ 339,000 kosten koper","€ 2,897    The asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1969,Gable roof covered with roof tiles,Living area117 m²Exterior space attached to the building2 m²External storage space10 m²,117 m²,2 m²,10 m²,143 m²,370 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a attic,Rolldown shutters,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Intergas HRE (gas-fired combination boiler from 2018, in ownership)",143 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,66 m² (11 meter deep and 6 meter broad),Located at the south accessible via the rear,Balcony present,Detached brick storage,Electricity,Not yet present but possible,Public parking,no
