header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,Location,Shed / storage,Type of parking facilities,error
46 | I4 | Blok3 | 3-kamerapp. | de Vlinder (Bouwnr. 46),5624 AA Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42695322-46-i4-blok3-3-kamerapp-de-vlinder-bouwnr-46/?navigateSource=resultlist,20220201_015202,"€ 369,500 vrij op naam","€ 5,204    The asking price per m² (€ 369,500) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,Apartment with shared street entrance,New property,2022,Flat roof,Woningborg garantiecertificaat,Living area71 m²Exterior space attached to the building5 m²External storage space5 m²,71 m²,5 m²,5 m²,213 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,A        What does this mean?,Completely insulated,Complete floor heating and heat pump,Electrical boiler,In residential district,Built-in,Public parking,no
