header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Type of property,Plot size,Location,Acceptance,Status,error
Villapark Nieuw Stalberg Fase III,5915 JE Venlo        ,https://www.funda.nl/en/koop/venlo/bouwgrond-86619162-villapark-nieuw-stalberg-fase-iii/?navigateSource=resultlist,20220127_234058,"€ 155,000 vrij op naam",6+ months,Building plot,560 m²,Alongside a quiet road,Available immediately,Under option,no
