header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Senecalaan 75,5216 CH Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42529333-senecalaan-75/?navigateSource=resultlist,20220201_110240,"€ 315,000 kosten koper","€ 2,812    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 781.83 per month,Galleried apartment (service apartment),Resale property,1974,Flat roof,Living area112 m²Exterior space attached to the building14 m²External storage space4 m²,112 m²,14 m²,4 m²,340 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,Toilet,13 stories,7th floor,"Elevator, mechanical ventilation, sliding door and TV via cable",E        What does this mean?,Partly double glazed,Communal central heating,Central facility,Full ownership,"Alongside water, freestanding location and unobstructed surrounding view",Balcony present,Built-in,Electricity,No insulation,Resident's parking permits,Yes,Yes,Yes (€ 781.83 per month),Yes,Yes,Yes,no
