header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Sun terrace,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Kade Zuid (Bouwnr. B.04.00),7202 AN Zutphen        ,https://www.funda.nl/en/koop/zutphen/appartement-41824458-kade-zuid-bouwnr-b0400/?navigateSource=resultlist,20220128_023208,"€ 579,950 vrij op naam","€ 3,742    The asking price per m² (€ 579,950) is calculated by dividing the asking price of the home by the living area (155 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Apartment with shared street entrance (apartment),New property,2023,Flat roof covered with plastic,"Energie Prestatie Advies, politiekeurmerk and SWK garantiecertificaat",Living area155 m²Exterior space attached to the building24 m²External storage space6 m²,155 m²,24 m²,6 m²,465 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,"Mechanical ventilation, TV via cable and solar collectors",A        What does this mean?,Completely insulated,Complete floor heating and heat pump,Electrical boiler,Alongside water and in center,Sun terrace,"24 m² (4,44 meter deep and 7,3 meter broad)",Located at the east,Built-in,Electricity,Parking place,Parking garage,no
