header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Slotgraskamp 10,8162 XW Epe        ,https://www.funda.nl/en/koop/epe/huis-42510610-slotgraskamp-10/?navigateSource=resultlist,20220129_072118,"€ 299,000 kosten koper","€ 2,121    The asking price per m² (€ 299,000) is calculated by dividing the asking price of the home by the living area (141 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 339,000 kosten koper",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1968,Gable roof covered with roof tiles,Living area141 m²Exterior space attached to the building4 m²External storage space24 m²,141 m²,4 m²,24 m²,196 m²,458 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Sliding door,C        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Combifort (gas-fired combination boiler from 2011, in ownership)",196 m²,Full ownership,In residential district,Back garden and front garden,72 m² (12 meter deep and 6 meter broad),Located at the north accessible via the rear,Balcony present,Attached brick storage,Public parking,no
