header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Shed / storage,Facilities.1,Type of parking facilities,error
Beatrijspad 86,2722 ZR Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/huis-42696953-beatrijspad-86/?navigateSource=resultlist,20220129_190057,"€ 499,500 kosten koper","€ 3,933    The asking price per m² (€ 499,500) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,"Single-family home, row house",Resale property,2019,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area127 m²Exterior space attached to the building10 m²External storage space7 m²,127 m²,10 m²,7 m²,110 m²,436 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Balanced ventilation system, optical fibre, sliding door, TV via cable and solar panels",A        What does this mean?,"Roof insulation, triple glazed, double glazing, energy efficient window, draft protection, insulated walls, floor insulation and completely insulated","Geothermal heating, complete floor heating, heat recovery unit and heat pump",Geothermal heating,110 m²,Full ownership,"Alongside a quiet road, alongside water, in center, in residential district and unobstructed surrounding view",Back garden and front garden,"42 m² (8,75 meter deep and 4,8 meter broad)",Detached wooden storage,Electricity,Parking on private property,no
