header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Waterlinie 16,2652 GT Berkel en Rodenrijs        ,https://www.funda.nl/en/koop/berkel-en-rodenrijs/appartement-42548349-waterlinie-16/?navigateSource=resultlist,20220128_135838,"€ 439,500 kosten koper","€ 4,485    The asking price per m² (€ 439,500) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,Mezzanine (apartment),Resale property,2008,Living area98 m²Exterior space attached to the building12 m²External storage space4 m²,98 m²,12 m²,4 m²,311 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Elevator,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,Remeha Aventa 24c ( combination boiler from 2008),Full ownership,Alongside a quiet road and in residential district,Balcony present,Built-in,Electricity,Parking place,Yes,Yes,Yes,Yes,No,Yes,no
