header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Violenstraat 34,1214 CM Hilversum        ,https://www.funda.nl/en/koop/hilversum/huis-42673579-violenstraat-34/?navigateSource=resultlist,20220129_053528,"€ 449,000 kosten koper","€ 5,543    The asking price per m² (€ 449,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,1899,Gable roof covered with roof tiles,Living area81 m²Other space inside the building4 m²Exterior space attached to the building13 m²External storage space4 m²,81 m²,4 m²,13 m²,4 m²,104 m²,355 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a loft,Air conditioning,D        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler from 2013, in ownership",104 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,Detached brick storage,Resident's parking permits,no
