header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Donkhorst 4,5066 PN Moergestel        ,https://www.funda.nl/en/koop/moergestel/huis-42532437-donkhorst-4/?navigateSource=resultlist,20220130_164503,"€ 775,000 kosten koper","€ 3,414    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 775,000) is calculated by dividing the asking price of the home by the living area (227 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1860,Listed building (national monument) and monumental building,Gable roof covered with other,Bouwkundige keuring,Living area227 m²Other space inside the building74 m²Exterior space attached to the building31 m²,227 m²,74 m²,31 m²,"3,684 m²","1,330 m³",6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,2 stories,Skylight,Not required,Roof insulation and secondary glazing,"CH boiler, fireplace and partial floor heating",CH boiler,"Remeha Calenta (gas-fired combination boiler from 2016, in ownership)",3.684 m²,Full ownership,"Alongside a quiet road, outside the built-up area, rural, freestanding location and unobstructed surrounding view",Surrounded by garden,Detached brick storage,Detached brick garage,1 car,Parking on private property,no
