header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Koningsberg 18,6865 NN Doorwerth        ,https://www.funda.nl/en/koop/doorwerth/appartement-42539546-koningsberg-18/?navigateSource=resultlist,20220130_144628,"€ 179,000 kosten koper","€ 3,196    The asking price per m² (€ 179,000) is calculated by dividing the asking price of the home by the living area (56 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 167 per month,2 months,Sold under reservation,Available in consultation,€ 167.00 per month,Apartment with shared street entrance (apartment),Resale property,1977,Flat roof covered with asphalt roofing,Living area56 m²Exterior space attached to the building8 m²External storage space3 m²,56 m²,8 m²,3 m²,192 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,Elevator and mechanical ventilation,C        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Intergas (HR-combiketel) (gas-fired combination boiler from 2021, in ownership)",Full ownership,"On the edge of a forest, sheltered location, In wooded surroundings and unobstructed surrounding view",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 167.00 per month),Yes,Yes,Yes,no
