header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Insulation.1,Insulation.2,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Insulindeweg 474,1094 MH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42650680-insulindeweg-474/?navigateSource=resultlist,20220131_004530,"€ 375,000 kosten koper","€ 5,859    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (64 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Under offer,Available in consultation,€ 146.00 per month,Upstairs apartment (apartment),Resale property,1981,Flat roof covered with asphalt roofing,Living area64 m²External storage space4 m²,64 m²,4 m²,215 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,5 stories,5th floor,Elevator and TV via cable,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired, in ownership",Long-term lease (end date of long-term lease:  01-09-2031),Paid until 01-09-2031,Alongside busy road and in residential district,Balcony present,Storage box,No insulation,No insulation,Yes,Yes,Yes (€ 146.00 per month),Yes,Yes,Yes,no
