header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hendrinaland 96,2591 TL Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88059375-hendrinaland-96/?navigateSource=resultlist,20220131_233534,"€ 265,000 kosten koper","€ 2,819    The asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 291.00 per month,Apartment with shared street entrance (apartment),Resale property,1962,Flat roof,Living area94 m²Exterior space attached to the building9 m²External storage space2 m²,94 m²,9 m²,2 m²,309 m³,3 rooms (1 bedroom),1 separate toilet,1 story,11th floor,Elevator and mechanical ventilation,C        What does this mean?,Double glazing,Communal central heating,Electrical boiler,Municipal long-term lease (end date of long-term lease:  31-12-2035),"€ 82,4 per year with option to purchase","Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,"Parking on gated property, parking on private property and public parking",Yes,Yes,Yes (€ 291.00 per month),Yes,Yes,Yes,no
