header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Hoogstraat 23,3552 XJ Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42657226-hoogstraat-23/?navigateSource=resultlist,20220128_014041,"€ 450,000 kosten koper","€ 4,245    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1903,Combination roof covered with asphalt roofing and roof tiles,Living area106 m²External storage space12 m²,106 m²,12 m²,90 m²,369 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Air conditioning, skylight and TV via cable",C        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler, in ownership)",90 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"26 m² (7,43 meter deep and 3,56 meter broad)",Located at the east accessible via the rear,French balcony present,Detached wooden storage,Public parking,no
