header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Charta 77-Vaart 100,2033 BH Haarlem        ,https://www.funda.nl/en/koop/haarlem/appartement-42513735-charta-77-vaart-100/?navigateSource=resultlist,20220127_232221,"€ 419,000 kosten koper","€ 4,505    The asking price per m² (€ 419,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 70.00 per month,Maisonnette (apartment),Resale property,1988,Flat roof covered with asphalt roofing,Living area93 m²Exterior space attached to the building15 m²External storage space6 m²,93 m²,15 m²,6 m²,287 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Shower and toilet,2 stories,1st floor,Passive ventilation system and TV via cable,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"2006, in ownership",Full ownership,Alongside a quiet road and alongside water,Back garden,"48 m² (9,6 meter deep and 4,95 meter broad)",Located at the west accessible via the rear,Detached wooden storage,Electricity,Public parking,Yes,Yes,Yes (€ 70.00 per month),Yes,Yes,Yes,no
