header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation,Type of parking facilities,error
Goudwespmeent 44,1218 GN Hilversum        ,https://www.funda.nl/en/koop/hilversum/huis-42681794-goudwespmeent-44/?navigateSource=resultlist,20220130_114127,"€ 745,000 kosten koper","€ 4,139    The asking price per m² (€ 745,000) is calculated by dividing the asking price of the home by the living area (180 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1971-1980,Living area180 m²Other space inside the building19 m²Exterior space attached to the building8 m²,180 m²,19 m²,8 m²,272 m²,659 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,"Outdoor awning, skylight, optical fibre, mechanical ventilation and solar panels",A        What does this mean?,CH boiler,CH boiler,"Atag I serie (gas-fired combination boiler from 2018, in ownership)",272 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district","Back garden, front garden and sun terrace","156 m² (0,13 meter deep and 0,12 meter broad)",Located at the west accessible via the rear,Built-in and parking place,1 car,Electricity,No insulation,Parking on private property and public parking,no
