header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,error
Bouwnummer (Bouwnr. 102),1043 Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-40077946-bouwnummer-bouwnr-102/?navigateSource=resultlist,20220130_232151,"€ 1,189,620 vrij op naam","€ 5,889    The asking price per m² (€ 1,189,620) is calculated by dividing the asking price of the home by the living area (202 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Maisonnette,New property,2018,Living area202 m²Exterior space attached to the building12 m²,202 m²,12 m²,545 m³,4 rooms (3 bedrooms),2 stories,8th floor,A        What does this mean?,no
