header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,Insulation,Heating,Location,error
Type 3B (Bouwnr. 91),3029 BH Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42559761-type-3b-bouwnr-91/?navigateSource=resultlist,20220127_221028,"€ 499,500 vrij op naam","€ 4,946    The asking price per m² (€ 499,500) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Under option,Available in consultation,Apartment with shared street entrance,New property,2023,Living area101 m²,101 m²,263 m³,4 rooms (3 bedrooms),1 story,1st floor,A        What does this mean?,Completely insulated,Complete floor heating,Alongside park and in residential district,no
