header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burchtpromenade 16,3452 MH Vleuten        ,https://www.funda.nl/en/koop/vleuten/appartement-88027323-burchtpromenade-16/?navigateSource=resultlist,20220130_145052,"€ 369,500 kosten koper","€ 4,737    The asking price per m² (€ 369,500) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 135.00 per month,Galleried apartment (apartment),Resale property,2019,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area78 m²Exterior space attached to the building9 m²External storage space3 m²,78 m²,9 m²,3 m²,250 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,1st floor,"Optical fibre, elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",Full ownership,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Attached brick storage,Public parking,Yes,Yes,Yes (€ 135.00 per month),Yes,No,Yes,no
