header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Garden,Type of parking facilities,error
Groene Kruisstraat 27,4671 EH Dinteloord        ,https://www.funda.nl/en/koop/dinteloord/huis-88878822-groene-kruisstraat-27/?navigateSource=resultlist,20220128_090650,"€ 365,000 kosten koper","€ 3,259    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 385,000 kosten koper",4 months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1957,Gable roof covered with roof tiles,Living area112 m²Other space inside the building26 m²Exterior space attached to the building9 m²,112 m²,26 m²,9 m²,232 m²,489 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Skylight, passive ventilation system and rolldown shutters",F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2017, in ownership)",232 m²,"Back garden, front garden and side garden",Public parking,no
