header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of parking facilities,error
Zegwaardstraat 70,3035 TP Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42545343-zegwaardstraat-70/?navigateSource=resultlist,20220126_165210,"€ 999,000 kosten koper","€ 6,986    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 999,000) is calculated by dividing the asking price of the home by the living area (143 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Available,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,2020,Flat roof covered with asphalt roofing,Living area143 m²Exterior space attached to the building16 m²External storage space6 m²,143 m²,16 m²,6 m²,448 m²,522 m³,5 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,Toilet,3 stories,"Balanced ventilation system, skylight, optical fibre and sliding door",A        What does this mean?,Completely insulated,District heating and partial floor heating,Central facility,448 m²,Full ownership,"Alongside park, alongside a quiet road, sheltered location, in center, in residential district and unobstructed surrounding view",Surrounded by garden,Detached wooden storage,Electricity,Parking on private property,no
