header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Korte Prinsengracht 25 3,1013 GN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88024741-korte-prinsengracht-25-3/?navigateSource=resultlist,20220130_204630,"€ 800,000 kosten koper","€ 8,081    The asking price per m² (€ 800,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Under offer,Available immediately,€ 150.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1937,Protected townscape or village view (permit needed for alterations) and with carpets and curtains,Gable roof covered with roof tiles,Living area99 m²,99 m²,257 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,3rd floor,<{cctv}>,G        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,Gas-fired combination boiler,"Alongside a quiet road, alongside water, in center and in residential district",Resident's parking permits,Yes,Yes,Yes (€ 150.00 per month),Yes,Yes,Yes,no
