header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
H. Marsmanplantsoen 6,2548 EJ Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42657280-h-marsmanplantsoen-6/?navigateSource=resultlist,20220131_233253,"€ 550,000 kosten koper","€ 3,793    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Available,Available in consultation,"Single-family home, row house (residential property on water)",Resale property,2004,Flat roof covered with asphalt roofing,Living area145 m²Other space inside the building21 m²Exterior space attached to the building5 m²,145 m²,21 m²,5 m²,151 m²,529 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Optical fibre, mechanical ventilation and TV via cable",A+        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Remeha Calenta (gas-fired combination boiler from 2018, in ownership)",151 m²,Municipal long-term lease,Bought off for eternity,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Back garden and front garden,"53 m² (9,5 meter deep and 5,6 meter broad)",Located at the northeast,Balcony present,Built-in,1 car,Electricity and heating,Public parking,no
