header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Duinweg 35 -20,2585 JV Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42477024-duinweg-35-20/?navigateSource=resultlist,20220130_113112,"€ 1,575,000 vrij op naam","€ 8,750    The asking price per m² (€ 1,575,000) is calculated by dividing the asking price of the home by the living area (180 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available immediately,Upstairs apartment (apartment),New property,2022,Disabled access friendly and accessible for seniors,Protected townscape or village view (permit needed for alterations),Combination roof,Living area180 m²Exterior space attached to the building21 m²External storage space7 m²,180 m²,21 m²,7 m²,620 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,Bath,1 story,5th floor,Not available,"Complete floor heating, heat recovery unit and heat pump",Electrical boiler,Full ownership,"On the edge of a forest, alongside park, alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,"Built-in, underground parking and parking place",1 car,Electrical door,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
