header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Haarstraat 40 a,5324 AN Ammerzoden        ,https://www.funda.nl/en/koop/ammerzoden/huis-88985749-haarstraat-40-a/?navigateSource=resultlist,20220128_143242,"€ 595,000 kosten koper","€ 3,182    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (187 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 650,000 kosten koper",2 months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1965,Gable roof covered with roof tiles,Living area187 m²Other space inside the building28 m²External storage space35 m²,187 m²,28 m²,35 m²,645 m²,798 m³,6 rooms (3 bedrooms),2 bathrooms,"Bath, shower and 2 toilets","2 stories, a/an loft and a basement",Rolldown shutters and TV via cable,F        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2011, in ownership",645 m²,Full ownership,Alongside busy road and in center,Surrounded by garden,Attached brick garage,1 car,Loft and electricity,No insulation,Parking on private property,no
