header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
L.J. Timmerstraat 29,8701 DD Bolsward        ,https://www.funda.nl/en/koop/bolsward/huis-88019123-lj-timmerstraat-29/?navigateSource=resultlist,20220127_224954,"€ 220,000 kosten koper","€ 2,245    The asking price per m² (€ 220,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1961,Gable roof covered with roof tiles,Living area98 m²Other space inside the building9 m²,98 m²,9 m²,140 m²,315 m³,5 rooms (4 bedrooms),1 bathroom,Toilet,2 stories and a attic,"Outdoor awning, passive ventilation system and TV via cable",D        What does this mean?,CH boiler,CH boiler,Intergas kombi kompakt (to rent),140 m²,Full ownership,In residential district,Back garden and front garden,"42 m² (10,98 meter deep and 3,87 meter broad)",Located at the southeast accessible via the rear,Attached brick storage,Electricity,Public parking,no
