header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Singel 196 H,1016 AA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42595916-singel-196-h/?navigateSource=resultlist,20220130_215324,"€ 725,000 kosten koper","€ 8,430    The asking price per m² (€ 725,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,€ 277.09 per month,Upstairs apartment (apartment),Resale property,1897,Protected townscape or village view (permit needed for alterations) and monumental building,Living area86 m²Exterior space attached to the building5 m²External storage space16 m²,86 m²,5 m²,16 m²,252 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,1st floor,"Elevator, mechanical ventilation, TV via cable and swimming pool",G        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Full ownership,"Alongside a quiet road, alongside water and in center",Built-in,Electricity,Parking place,Paid parking and public parking,Yes,Yes,Yes (€ 277.09 per month),Yes,Yes,Yes,no
