header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mr. Kesperstraat 13 c,2871 GR Schoonhoven        ,https://www.funda.nl/en/koop/schoonhoven/appartement-42688231-mr-kesperstraat-13-c/?navigateSource=resultlist,20220129_181125,"€ 239,000 kosten koper","€ 3,187    The asking price per m² (€ 239,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 99.50 per month,Residential property with shared street entrance (apartment),Resale property,1965,Flat roof,Living area75 m²Exterior space attached to the building6 m²External storage space7 m²,75 m²,6 m²,7 m²,238 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,3rd floor,TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2016, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 99.50 per month),Yes,Yes,Yes,no
