header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dr. Lelykade 84,2583 CM Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42524326-dr-lelykade-84/?navigateSource=resultlist,20220131_234741,"€ 695,000 kosten koper","€ 6,150    The asking price per m² (€ 695,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,€ 163.00 per month,Apartment with shared street entrance (apartment),Resale property,2014,Living area113 m²Exterior space attached to the building11 m²External storage space17 m²,113 m²,11 m²,17 m²,352 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,Elevator and TV via cable,A        What does this mean?,Energy efficient window,CH boiler and complete floor heating,CH boiler,"Gas-fired combination boiler from 2014, in ownership",Municipal long-term lease,Bought off for eternity,Alongside a quiet road and unobstructed surrounding view,Balcony present,Storage box,Electricity,Parking place,Paid parking and parking garage,Yes,Yes,Yes (€ 163.00 per month),Yes,Yes,Yes,no
