header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Leerlooierstraat 22,5345 PL Oss        ,https://www.funda.nl/en/koop/oss/huis-41322463-leerlooierstraat-22/?navigateSource=resultlist,20220129_162437,"€ 279,500 kosten koper","€ 2,236    The asking price per m² (€ 279,500) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1979,Gable roof,Living area125 m²External storage space20 m²,125 m²,20 m²,148 m²,417 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Outdoor awning, rolldown shutters and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2013, in ownership)",148 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",72 m² (8 meter deep and 9 meter broad),Located at the south accessible via the rear,Attached brick garage,1 car,Public parking,no
