header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
Geessinkweg 23,7544 TV Enschede        ,https://www.funda.nl/en/koop/enschede/huis-88998412-geessinkweg-23/?navigateSource=resultlist,20220128_140306,"€ 585,000 kosten koper","€ 3,047    The asking price per m² (€ 585,000) is calculated by dividing the asking price of the home by the living area (192 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,2011,Flat roof covered with asphalt roofing,Living area192 m²Exterior space attached to the building49 m²External storage space9 m²,192 m²,49 m²,9 m²,347 m²,720 m³,8 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,Bath and 2 toilets,3 stories,Optical fibre and mechanical ventilation,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2011, in ownership)",347 m²,Full ownership,In residential district,Back garden and front garden,"135 m² (10 meter deep and 13,5 meter broad)",Located at the northeast accessible via the rear,Roof terrace present,Detached wooden storage,Electricity and running water,No insulation,Attached brick garage,1 car,"Electricity, heating and running water",Completely insulated,Parking on private property and public parking,no
