header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Zoomvlietweg 61 a-b,4725 TD Wouwse Plantage        ,https://www.funda.nl/en/koop/wouwse-plantage/bouwgrond-41784338-zoomvlietweg-61-a-b/?navigateSource=resultlist,20220129_060104,"€ 299,000 kosten koper",6+ months,Sold under reservation,Available in consultation,Building plot,"3,230 m²",3.230 m²,Full ownership,"On the edge of a forest, sheltered location, In wooded surroundings and unobstructed surrounding view",no
