header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,Ownership situation,Location,Type of garage,error
Bouwnummer 022 (Bouwnr. 022),5061 PA Oisterwijk        ,https://www.funda.nl/en/koop/oisterwijk/appartement-41387233-bouwnummer-022-bouwnr-022/?navigateSource=resultlist,20220129_175954,"€ 845,000 vrij op naam","€ 5,951    The asking price per m² (€ 845,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Penthouse (apartment),New property,2022,Living area142 m²,142 m²,417 m³,8 rooms (6 bedrooms),1 story,1st floor,A        What does this mean?,Full ownership,In residential district,Underground parking,no
