header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Stoelenmatter 8,5683 NR Best        ,https://www.funda.nl/en/koop/best/huis-42682124-stoelenmatter-8/?navigateSource=resultlist,20220129_032809,"€ 400,000 kosten koper","€ 3,448    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 25, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1979,Combination roof covered with asphalt roofing and roof tiles,Living area116 m²Exterior space attached to the building2 m²External storage space45 m²,116 m²,2 m²,45 m²,274 m²,400 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories and a attic,Mechanical ventilation,C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2015, in ownership)",274 m²,Full ownership,In residential district,"Back garden, front garden and side garden","1.530 m² (20 meter deep and 76,5 meter broad)",Located at the northeast accessible via the rear,Detached brick storage,Electricity,Detached brick garage,1 car,Electrical door and electricity,Parking on private property and public parking,no
