header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Boudewijn Büchstraat 2,3544 HJ Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42674977-boudewijn-buchstraat-2/?navigateSource=resultlist,20220131_164002,"€ 619,000 kosten koper","€ 4,299    The asking price per m² (€ 619,000) is calculated by dividing the asking price of the home by the living area (144 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 5 per month,"January 19, 2022",Under offer,Available in consultation,"Single-family home, corner house",Resale property,2017,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area144 m²Other space inside the building6 m²External storage space5 m²,144 m²,6 m²,5 m²,124 m²,543 m³,8 rooms (6 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories and a loft,"Skylight, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,District heating,District heating,124 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,"54 m² (9,4 meter deep and 5,7 meter broad)",Located at the south accessible via the rear,Detached wooden storage,Electricity,Parking on private property and public parking,no
