header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Service charges,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,error
Silodam 207,1013 AS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-41359763-silodam-207/?navigateSource=resultlist,20220130_222544,"€ 22,500 kosten koper",€ 110 per month,6+ months,Available,Available in consultation,Parking place,Resale property,1,Municipal long-term lease (end date of long-term lease:  31-10-2049),no
