header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
St.Jorisstraat 21,5361 HC Grave        ,https://www.funda.nl/en/koop/grave/huis-42654358-stjorisstraat-21/?navigateSource=resultlist,20220127_201947,"€ 389,000 kosten koper","€ 3,412    The asking price per m² (€ 389,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1901,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Gable roof covered with roof tiles,Living area114 m²Other space inside the building27 m²,114 m²,27 m²,133 m²,515 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories and a attic,"Skylight, passive ventilation system and TV via cable",Not required,Roof insulation and secondary glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2015, in ownership)",133 m²,Full ownership,Alongside a quiet road and in center,Back garden,33 m² (14 meter deep and 5 meter broad),Located at the north,Attached brick storage,Public parking and resident's parking permits,no
