header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Cleyburchstraat 31 B,3039 DB Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42667684-cleyburchstraat-31-b/?navigateSource=resultlist,20220126_163949,"€ 265,000 kosten koper","€ 5,889    The asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (45 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Available,Available in consultation,€ 124.35 per month,Upstairs apartment (apartment),Resale property,1940,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area45 m²Exterior space attached to the building3 m²External storage space11 m²,45 m²,3 m²,11 m²,153 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,Mechanical ventilation,D        What does this mean?,Double glazing,CH boiler,CH boiler,Combination boiler,Full ownership,Alongside a quiet road and in residential district,Balcony present,Storage box,"Paid parking, public parking and resident's parking permits",Yes,No,Yes (€ 124.35 per month),No,No,No,no
