header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Frans Halslaan 21,5143 GJ Waalwijk        ,https://www.funda.nl/en/koop/waalwijk/huis-42689425-frans-halslaan-21/?navigateSource=resultlist,20220129_055345,"€ 985,000 kosten koper","€ 3,878    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 985,000) is calculated by dividing the asking price of the home by the living area (254 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 21, 2022",Available,Available in consultation,"Villa, detached residential property",Resale property,1993,Combination roof covered with roof tiles,Living area254 m²Exterior space attached to the building1 m²External storage space12 m²,254 m²,1 m²,12 m²,665 m²,912 m³,5 rooms (4 bedrooms),3 bathrooms and 1 separate toilet,"3 baths, 3 showers and 3 toilets",2 stories,Air conditioning and skylight,C        What does this mean?,Double glazing and completely insulated,"CH boiler, gas heater and partial floor heating",CH boiler,"Vaillant Ecotec plus (gas-fired combination boiler from 2018, in ownership)",665 m²,Full ownership,In residential district and unobstructed surrounding view,Surrounded by garden,Detached wooden storage,Parking on private property,no
