header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Shed / storage,Type of parking facilities,error
De Bieb type F (Bouwnr. 33),2611 MJ Delft        ,https://www.funda.nl/en/koop/delft/appartement-41927981-de-bieb-type-f-bouwnr-33/?navigateSource=resultlist,20220128_141828,"€ 725,000 vrij op naam","€ 5,943    The asking price per m² (€ 725,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Penthouse (apartment),New property,2021,Living area122 m²,122 m²,439 m³,4 rooms,1 bathroom and 1 separate toilet,Bath,1 story,3rd floor,Mechanical ventilation and solar panels,A        What does this mean?,Energy efficient window and completely insulated,"Communal central heating, complete floor heating and heat pump",Geothermal heating,In center,Built-in,Parking garage,no
