header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Oostkil 2,3356 DB Papendrecht        ,https://www.funda.nl/en/koop/papendrecht/huis-42671369-oostkil-2/?navigateSource=resultlist,20220130_142844,"€ 550,000 kosten koper","€ 3,293    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (167 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,2003,Flat roof covered with asphalt roofing,Living area167 m²Other space inside the building10 m²,167 m²,10 m²,249 m²,604 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated",District heating,District heating,249 m²,Full ownership,In residential district and freestanding location,"Back garden, front garden and side garden","68 m² (7,5 meter deep and 9 meter broad)",Located at the north,Built-in,1 car,Electricity and heating,Parking on private property and public parking,no
