header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
"Vrije kavels, bouwen met Brummelhuis (Bouwnr. 112)",7942 NA Meppel        ,https://www.funda.nl/en/koop/meppel/bouwgrond-42541890-vrije-kavels-bouwen-met-brummelhuis-bouwnr-112/?navigateSource=resultlist,20220130_162627,"€ 649,500 vrij op naam",7 weeks,Under option,Available in consultation,Building plot,501 m²,"Alongside a quiet road, in residential district and unobstructed surrounding view",no
