header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan Boterenbroodstraat 57,1019 GE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42514574-jan-boterenbroodstraat-57/?navigateSource=resultlist,20220130_213024,"€ 475,000 kosten koper","€ 5,938    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 142 per month,2 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1988,Flat roof covered with asphalt roofing,Living area80 m²Exterior space attached to the building4 m²External storage space3 m²,80 m²,4 m²,3 m²,265 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,TV via cable,B        What does this mean?,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2008, in ownership)",Municipal ownership encumbered with long-term leaset,Bought off for eternity,"Alongside a quiet road, sheltered location and in residential district",Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
