header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
John Kellypad 1,1034 WG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42677310-john-kellypad-1/?navigateSource=resultlist,20220129_104816,"€ 650,000 kosten koper","€ 5,556    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1991-2000,Flat roof covered with asphalt roofing,Living area117 m²Other space inside the building8 m²Exterior space attached to the building22 m²External storage space1 m²,117 m²,8 m²,22 m²,1 m²,100 m²,288 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Mechanical ventilation and TV via cable,B        What does this mean?,Completely insulated,CH boiler,CH boiler,"HR (gas-fired combination boiler, in ownership)",100 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  01-06-2044),Paid until 01-06-2044,In residential district,Back garden,"25 m² (4,73 meter deep and 5,33 meter broad)",Located at the southwest accessible via the rear,Roof terrace present,Attached brick storage,Electricity,Public parking,no
