header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Naardingerland 65,1273 NH Huizen        ,https://www.funda.nl/en/koop/huizen/appartement-42670998-naardingerland-65/?navigateSource=resultlist,20220129_203206,"€ 289,500 kosten koper","€ 4,077    The asking price per m² (€ 289,500) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 190 per month,2 weeks,Available,Available immediately,Apartment with shared street entrance (apartment),Resale property,1986,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area71 m²Other space inside the building2 m²Exterior space attached to the building7 m²External storage space7 m²,71 m²,2 m²,7 m²,7 m²,220 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,5 stories,2nd floor,Mechanical ventilation and TV via cable,A        What does this mean?,Double glazing,CH boiler,CH boiler,"VR (gas-fired combination boiler from 2008, in ownership)",Full ownership,"In residential district, freestanding location and unobstructed surrounding view",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
