header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Kerkstraat 28 -30,6673 BN Andelst        ,https://www.funda.nl/en/koop/andelst/huis-42654117-kerkstraat-28-30/?navigateSource=resultlist,20220127_230022,"€ 950,000 kosten koper","€ 2,870    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (331 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1955,Double occupancy possible,Gable roof covered with roof tiles,Living area331 m²Other space inside the building19 m²Exterior space attached to the building26 m²External storage space7 m²,331 m²,19 m²,26 m²,7 m²,"1,098 m²","1,287 m³",9 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Jacuzzi, shower and toilet","2 stories, a/an loft and a basement","Mechanical ventilation, rolldown shutters, flue, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler and partial floor heating,CH boiler,"Nefit (gas-fired combination boiler from 1996, in ownership)",1.098 m²,Full ownership,Alongside a quiet road and in residential district,Surrounded by garden,Balcony present,Detached wooden storage,Electricity,Parking on private property,no
