header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Kerkstraat 8,4694 BX Scherpenisse        ,https://www.funda.nl/en/koop/scherpenisse/huis-88901944-kerkstraat-8/?navigateSource=resultlist,20220129_025331,"€ 169,000 kosten koper","€ 2,726    The asking price per m² (€ 169,000) is calculated by dividing the asking price of the home by the living area (62 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1805,Gable roof covered with roof tiles,Living area62 m²,62 m²,66 m²,247 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,F        What does this mean?,Partly double glazed,CH boiler,CH boiler,Intergas (gas-fired combination boiler from 2021),66 m²,Full ownership,In center,Back garden,"9,5 meter deep and 1,5 meter broad",Located at the northeast,Public parking,no
