header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zuiderparkweg 85 D,5216 HA Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42579952-zuiderparkweg-85-d/?navigateSource=resultlist,20220201_110303,"€ 775,000 kosten koper","€ 3,491    The asking price per m² (€ 775,000) is calculated by dividing the asking price of the home by the living area (222 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 487.00 per month,Apartment with shared street entrance,Resale property,1995,Living area222 m²Other space inside the building7 m²Exterior space attached to the building18 m²,222 m²,7 m²,18 m²,683 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 baths and toilet,1 story,3rd floor,Air conditioning and elevator,D        What does this mean?,Completely insulated,CH boiler,CH boiler,"Combination boiler, in ownership",Full ownership,In residential district,Balcony present,Built-in,Electricity,Carport,Parking on private property,Yes,Yes,Yes (€ 487.00 per month),Yes,Yes,Yes,no
