header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nobelweg 21 F,1097 AR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42685503-nobelweg-21-f/?navigateSource=resultlist,20220130_193926,"€ 450,000 kosten koper","€ 6,618    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 104 per month,"January 19, 2022",Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1981,Flat roof covered with asphalt roofing,Living area68 m²Exterior space attached to the building4 m²External storage space6 m²,68 m²,4 m²,6 m²,226 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,Passive ventilation system and TV via cable,C        What does this mean?,CH boiler,CH boiler,"Intergas (gas-fired combination boiler, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 01-10-2031,Alongside a quiet road and unobstructed surrounding view,Balcony present,Attached brick storage,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
