header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Utrechtseweg 393,3818 EL Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/huis-42570373-utrechtseweg-393/?navigateSource=resultlist,20220128_012146,"€ 1,095,000 kosten koper","€ 7,604    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,095,000) is calculated by dividing the asking price of the home by the living area (144 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 1,125,000 kosten koper",3 months,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,2017,Flat roof,Living area144 m²,144 m²,"1,075 m²",533 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories,"Mechanical ventilation, TV via cable and solar panels",A        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas HR-combiketel (gas-fired combination boiler from 2017, in ownership)",1.075 m²,Full ownership,"Alongside park, alongside a quiet road and unobstructed surrounding view",Surrounded by garden,Detached wooden storage,Parking on private property and public parking,no
