header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,error
Vronkenlaan 55,2352 EM Leiderdorp        ,https://www.funda.nl/en/koop/leiderdorp/huis-42661100-vronkenlaan-55/?navigateSource=resultlist,20220128_090140,"€ 425,000 kosten koper","€ 3,400    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1969,Gable roof covered with roof tiles,Living area125 m²External storage space8 m²,125 m²,8 m²,150 m²,375 m³,5 rooms (4 bedrooms),1 bathroom,Bath and toilet,3 stories,D        What does this mean?,CH boiler,CH boiler,Nefit Proline Next ( combination boiler from 2021),150 m²,Full ownership,Back garden and front garden,"65 m² (10,5 meter deep and 6,2 meter broad)",Located at the northwest accessible via the rear,Attached brick storage,no
