header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kerkstraat 70 b,1017 GN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42682580-kerkstraat-70-b/?navigateSource=resultlist,20220130_193747,"€ 600,000 kosten koper","€ 8,824    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,Upstairs apartment (apartment),Resale property,1988,Flat roof covered with asphalt roofing,Living area68 m²Exterior space attached to the building6 m²External storage space5 m²,68 m²,6 m²,5 m²,221 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,1st floor,"Elevator, mechanical ventilation and TV via cable",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler from 2011, in ownership",Full ownership,Alongside a quiet road and in center,Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,No,Yes,no
