header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Eems 25,9204 BZ Drachten        ,https://www.funda.nl/en/koop/drachten/huis-42544821-eems-25/?navigateSource=resultlist,20220127_225121,"€ 225,000 kosten koper","€ 1,758    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1974,Combination roof covered with asphalt roofing and roof tiles,Living area128 m²Other space inside the building14 m²,128 m²,14 m²,184 m²,450 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Skylight, mechanical ventilation and TV via cable",C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",184 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"45 m² (10 meter deep and 6,3 meter broad)",Located at the west accessible via the rear,Attached wooden storage,Electricity,Public parking,no
