header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Brede Haven 44,5211 TM Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42658468-brede-haven-44/?navigateSource=resultlist,20220201_110329,"€ 800,000 kosten koper","€ 6,557    The asking price per m² (€ 800,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Property alongside canal, row house",Resale property,1978,Protected townscape or village view (permit needed for alterations),Hipped roof covered with roof tiles,Living area122 m²Other space inside the building23 m²,122 m²,23 m²,51 m²,512 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,4 stories,Skylight and flue,C        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Combi (gas-fired combination boiler from 2006, in ownership)",51 m²,Full ownership,"Alongside a quiet road, alongside water, in center and unobstructed surrounding view",Built-in,Electricity and running water,Built-in,1 car,Electricity and running water,Resident's parking permits,no
