header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Sligsweg 2,7475 NP Markelo        ,https://www.funda.nl/en/koop/markelo/huis-42658331-sligsweg-2/?navigateSource=resultlist,20220129_041106,"€ 495,000 kosten koper","€ 4,231    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1647,Gable roof covered with roof tiles and cane,Living area117 m²Other space inside the building281 m²Exterior space attached to the building2 m²External storage space178 m²,117 m²,281 m²,2 m²,178 m²,"4,295 m²","1,498 m³",3 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,Optical fibre,G        What does this mean?,Insulated walls,CH boiler,CH boiler,"Nefit Ecomline (gas-fired combination boiler from 2007, in ownership)",4.295 m²,Long-term lease,"Outside the built-up area, In wooded surroundings, rural and unobstructed surrounding view",Surrounded by garden,Detached brick storage,Detached wooden garage,2 cars,Parking on private property,no
